8000.00 1.159022243904057 1.0000000000000
7999.00 1.159022228895482 1.0000000000000
7998.00 1.159022213831427 1.0000000000000
7997.00 1.159022198711674 1.0000000000000
7996.00 1.159022183536003 1.0000000000000
7995.00 1.159022168304193 1.0000000000000
7994.00 1.159022153016023 1.0000000000000
7993.00 1.159022137671270 1.0000000000000
7992.00 1.159022122269711 1.0000000000000
7991.00 1.159022106811120 1.0000000000000
7990.00 1.159022091295274 1.0000000000000
7989.00 1.159022075721945 1.0000000000000
7988.00 1.159022060090907 1.0000000000000
7987.00 1.159022044401931 1.0000000000000
7986.00 1.159022028654787 1.0000000000000
7985.00 1.159022012849247 1.0000000000000
7984.00 1.159021996985078 1.0000000000000
7983.00 1.159021981062048 1.0000000000000
7982.00 1.159021965079926 1.0000000000000
7981.00 1.159021949038476 1.0000000000000
7980.00 1.159021932937463 1.0000000000000
7979.00 1.159021916776652 1.0000000000000
7978.00 1.159021900555806 1.0000000000000
7977.00 1.159021884274686 1.0000000000000
7976.00 1.159021867933054 1.0000000000000
7975.00 1.159021851530670 1.0000000000000
7974.00 1.159021835067292 1.0000000000000
7973.00 1.159021818542679 1.0000000000000
7972.00 1.159021801956588 1.0000000000000
7971.00 1.159021785308774 1.0000000000000
7970.00 1.159021768598993 1.0000000000000
7969.00 1.159021751826998 1.0000000000000
7968.00 1.159021734992542 1.0000000000000
7967.00 1.159021718095378 1.0000000000000
7966.00 1.159021701135255 1.0000000000000
7965.00 1.159021684111924 1.0000000000000
7964.00 1.159021667025133 1.0000000000000
7963.00 1.159021649874630 1.0000000000000
7962.00 1.159021632660162 1.0000000000000
7961.00 1.159021615381473 1.0000000000000
7960.00 1.159021598038309 1.0000000000000
7959.00 1.159021580630412 1.0000000000000
7958.00 1.159021563157525 1.0000000000000
7957.00 1.159021545619388 1.0000000000000
7956.00 1.159021528015743 1.0000000000000
7955.00 1.159021510346328 1.0000000000000
7954.00 1.159021492610881 1.0000000000000
7953.00 1.159021474809138 1.0000000000000
7952.00 1.159021456940835 1.0000000000000
7951.00 1.159021439005707 1.0000000000000
7950.00 1.159021421003486 1.0000000000000
7949.00 1.159021402933906 1.0000000000000
7948.00 1.159021384796697 1.0000000000000
7947.00 1.159021366591590 1.0000000000000
7946.00 1.159021348318313 1.0000000000000
7945.00 1.159021329976594 1.0000000000000
7944.00 1.159021311566160 1.0000000000000
7943.00 1.159021293086735 1.0000000000000
7942.00 1.159021274538044 1.0000000000000
7941.00 1.159021255919811 1.0000000000000
7940.00 1.159021237231756 1.0000000000000
7939.00 1.159021218473600 1.0000000000000
7938.00 1.159021199645065 1.0000000000000
7937.00 1.159021180745866 1.0000000000000
7936.00 1.159021161775722 1.0000000000000
7935.00 1.159021142734349 1.0000000000000
7934.00 1.159021123621461 1.0000000000000
7933.00 1.159021104436771 1.0000000000000
7932.00 1.159021085179993 1.0000000000000
7931.00 1.159021065850837 1.0000000000000
7930.00 1.159021046449012 1.0000000000000
7929.00 1.159021026974228 1.0000000000000
7928.00 1.159021007426192 1.0000000000000
7927.00 1.159020987804609 1.0000000000000
7926.00 1.159020968109186 1.0000000000000
7925.00 1.159020948339625 1.0000000000000
